uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
RJ,COVID,DOMICILIO,"60 - 69",M,3
RJ,COVID,HOSPITAL,"60 - 69",F,79
RJ,COVID,HOSPITAL,"60 - 69",M,104
RJ,COVID,OUTRO,"60 - 69",F,2
RJ,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,5
RJ,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
RJ,INDETERMINADA,DOMICILIO,"60 - 69",M,2
RJ,INDETERMINADA,HOSPITAL,"60 - 69",F,1
RJ,INDETERMINADA,HOSPITAL,"60 - 69",M,4
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,4
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,13
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,16
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,5
RJ,PNEUMONIA,HOSPITAL,"60 - 69",F,21
RJ,PNEUMONIA,HOSPITAL,"60 - 69",M,31
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,4
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,3
RJ,SEPTICEMIA,DOMICILIO,"60 - 69",M,1
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",F,17
RJ,SEPTICEMIA,HOSPITAL,"60 - 69",M,26
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
RJ,SRAG,HOSPITAL,"60 - 69",F,2
RN,OUTRAS,DOMICILIO,"60 - 69",F,1
RN,OUTRAS,HOSPITAL,"60 - 69",F,1
RN,OUTRAS,HOSPITAL,"60 - 69",M,3
RN,COVID,HOSPITAL,"60 - 69",M,2
RN,PNEUMONIA,HOSPITAL,"60 - 69",M,1
RN,SEPTICEMIA,HOSPITAL,"60 - 69",M,2
RO,OUTRAS,DOMICILIO,"60 - 69",M,1
RO,OUTRAS,HOSPITAL,"60 - 69",F,3
RO,OUTRAS,HOSPITAL,"60 - 69",M,3
RO,COVID,DOMICILIO,"60 - 69",M,1
RO,COVID,HOSPITAL,"60 - 69",F,5
RO,COVID,HOSPITAL,"60 - 69",M,7
RO,COVID,VIA_PUBLICA,"60 - 69",F,1
RO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,1
RO,PNEUMONIA,HOSPITAL,"60 - 69",F,1
RO,PNEUMONIA,HOSPITAL,"60 - 69",M,2
RO,SEPTICEMIA,HOSPITAL,"60 - 69",M,1
RR,OUTRAS,HOSPITAL,"60 - 69",M,1
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,1
RR,SEPTICEMIA,HOSPITAL,"60 - 69",M,1
RS,OUTRAS,DOMICILIO,"60 - 69",F,7
RS,OUTRAS,DOMICILIO,"60 - 69",M,18
RS,OUTRAS,HOSPITAL,"60 - 69",F,30
RS,OUTRAS,HOSPITAL,"60 - 69",I,1
RS,OUTRAS,HOSPITAL,"60 - 69",M,44
RS,OUTRAS,IGNORADO,"60 - 69",F,1
RS,OUTRAS,OUTRO,"60 - 69",F,3
RS,OUTRAS,OUTRO,"60 - 69",M,2
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,4
RS,OUTRAS,VIA_PUBLICA,"60 - 69",M,1
RS,COVID,HOSPITAL,"60 - 69",F,24
RS,COVID,HOSPITAL,"60 - 69",M,31
RS,COVID,IGNORADO,"60 - 69",M,2
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
RS,COVID,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
RS,INDETERMINADA,DOMICILIO,"60 - 69",F,2
RS,INDETERMINADA,DOMICILIO,"60 - 69",M,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,5
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,7
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,2
RS,PNEUMONIA,DOMICILIO,"60 - 69",M,1
RS,PNEUMONIA,HOSPITAL,"60 - 69",F,11
RS,PNEUMONIA,HOSPITAL,"60 - 69",M,12
RS,SEPTICEMIA,HOSPITAL,"60 - 69",F,7
RS,SEPTICEMIA,HOSPITAL,"60 - 69",M,13
RS,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"60 - 69",F,1
SC,OUTRAS,DOMICILIO,"60 - 69",F,4
SC,OUTRAS,DOMICILIO,"60 - 69",M,12
SC,OUTRAS,HOSPITAL,"60 - 69",F,12
SC,OUTRAS,HOSPITAL,"60 - 69",M,15
SC,OUTRAS,OUTRO,"60 - 69",M,1
SC,COVID,HOSPITAL,"60 - 69",F,9
SC,COVID,HOSPITAL,"60 - 69",M,24
SC,COVID,VIA_PUBLICA,"60 - 69",F,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,1
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,4
SC,PNEUMONIA,DOMICILIO,"60 - 69",M,1
SC,PNEUMONIA,HOSPITAL,"60 - 69",F,5
SC,PNEUMONIA,HOSPITAL,"60 - 69",M,5
SC,SEPTICEMIA,HOSPITAL,"60 - 69",F,1
SC,SEPTICEMIA,HOSPITAL,"60 - 69",M,3
SE,OUTRAS,DOMICILIO,"60 - 69",M,1
SE,OUTRAS,HOSPITAL,"60 - 69",M,3
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SE,COVID,HOSPITAL,"60 - 69",M,2
SE,SEPTICEMIA,HOSPITAL,"60 - 69",F,2
SE,SRAG,HOSPITAL,"60 - 69",M,1
SP,OUTRAS,DOMICILIO,"60 - 69",F,12
SP,OUTRAS,DOMICILIO,"60 - 69",M,37
SP,OUTRAS,HOSPITAL,"60 - 69",F,53
SP,OUTRAS,HOSPITAL,"60 - 69",M,73
SP,OUTRAS,IGNORADO,"60 - 69",M,1
SP,OUTRAS,OUTRO,"60 - 69",F,3
SP,OUTRAS,OUTRO,"60 - 69",M,4
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",F,6
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"60 - 69",M,9
SP,OUTRAS,POSTO_SAUDE,"60 - 69",F,1
SP,OUTRAS,POSTO_SAUDE,"60 - 69",M,1
SP,OUTRAS,VIA_PUBLICA,"60 - 69",M,1
SP,COVID,HOSPITAL,"60 - 69",F,56
SP,COVID,HOSPITAL,"60 - 69",M,70
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",F,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"60 - 69",M,1
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",F,15
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"60 - 69",M,24
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"60 - 69",M,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"60 - 69",M,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,2
SP,PNEUMONIA,DOMICILIO,"60 - 69",M,2
SP,PNEUMONIA,HOSPITAL,"60 - 69",F,19
SP,PNEUMONIA,HOSPITAL,"60 - 69",M,33
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
SP,SEPTICEMIA,HOSPITAL,"60 - 69",F,23
SP,SEPTICEMIA,HOSPITAL,"60 - 69",M,21
SP,SRAG,HOSPITAL,"60 - 69",F,1
SP,SRAG,HOSPITAL,"60 - 69",M,2
SP,SRAG,OUTROS_SERVICOS_SAUDE,"60 - 69",M,1
TO,COVID,HOSPITAL,"60 - 69",F,1
TO,COVID,HOSPITAL,"60 - 69",M,2
TO,PNEUMONIA,HOSPITAL,"60 - 69",F,1
TO,SEPTICEMIA,HOSPITAL,"60 - 69",F,1
TO,SEPTICEMIA,HOSPITAL,"60 - 69",M,2
AC,OUTRAS,HOSPITAL,"70 - 79",F,1
AC,OUTRAS,HOSPITAL,"70 - 79",M,1
AC,OUTRAS,OUTRO,"70 - 79",F,1
AC,COVID,DOMICILIO,"70 - 79",M,1
AC,COVID,HOSPITAL,"70 - 79",F,3
AC,COVID,HOSPITAL,"70 - 79",M,1
AC,PNEUMONIA,HOSPITAL,"70 - 79",M,2
AC,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
AC,SEPTICEMIA,HOSPITAL,"70 - 79",F,1
AL,OUTRAS,DOMICILIO,"70 - 79",M,7
AL,OUTRAS,HOSPITAL,"70 - 79",F,2
AL,OUTRAS,HOSPITAL,"70 - 79",M,3
AL,COVID,HOSPITAL,"70 - 79",F,6
AL,COVID,HOSPITAL,"70 - 79",M,5
AL,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,1
AL,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,1
AL,PNEUMONIA,DOMICILIO,"70 - 79",M,1
AL,PNEUMONIA,HOSPITAL,"70 - 79",F,1
AL,PNEUMONIA,HOSPITAL,"70 - 79",M,1
AL,SEPTICEMIA,HOSPITAL,"70 - 79",F,3
AL,SEPTICEMIA,HOSPITAL,"70 - 79",M,1
AL,SRAG,HOSPITAL,"70 - 79",M,1
AM,OUTRAS,DOMICILIO,"70 - 79",F,4
AM,OUTRAS,DOMICILIO,"70 - 79",M,7
AM,OUTRAS,HOSPITAL,"70 - 79",F,3
AM,OUTRAS,HOSPITAL,"70 - 79",M,10
AM,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
AM,COVID,HOSPITAL,"70 - 79",F,8
AM,COVID,HOSPITAL,"70 - 79",M,7
AM,INDETERMINADA,DOMICILIO,"70 - 79",M,1
AM,PNEUMONIA,DOMICILIO,"70 - 79",M,1
AM,PNEUMONIA,HOSPITAL,"70 - 79",F,2
AM,PNEUMONIA,HOSPITAL,"70 - 79",M,6
AM,SEPTICEMIA,HOSPITAL,"70 - 79",F,5
AM,SEPTICEMIA,HOSPITAL,"70 - 79",M,4
AM,SRAG,DOMICILIO,"70 - 79",M,1
AM,SRAG,HOSPITAL,"70 - 79",F,2
AM,SRAG,HOSPITAL,"70 - 79",M,3
AP,COVID,HOSPITAL,"70 - 79",M,1
AP,PNEUMONIA,HOSPITAL,"70 - 79",M,1
AP,SEPTICEMIA,HOSPITAL,"70 - 79",F,1
BA,OUTRAS,DOMICILIO,"70 - 79",F,18
BA,OUTRAS,DOMICILIO,"70 - 79",M,13
BA,OUTRAS,HOSPITAL,"70 - 79",F,12
BA,OUTRAS,HOSPITAL,"70 - 79",M,19
BA,OUTRAS,IGNORADO,"70 - 79",F,1
BA,OUTRAS,OUTRO,"70 - 79",F,2
BA,OUTRAS,OUTRO,"70 - 79",M,1
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
BA,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
BA,COVID,HOSPITAL,"70 - 79",F,8
BA,COVID,HOSPITAL,"70 - 79",M,20
BA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,3
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,3
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,6
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
BA,PNEUMONIA,DOMICILIO,"70 - 79",F,1
BA,PNEUMONIA,HOSPITAL,"70 - 79",F,5
BA,PNEUMONIA,HOSPITAL,"70 - 79",M,4
BA,PNEUMONIA,IGNORADO,"70 - 79",F,1
BA,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
BA,SEPTICEMIA,HOSPITAL,"70 - 79",F,6
BA,SEPTICEMIA,HOSPITAL,"70 - 79",M,4
BA,SEPTICEMIA,OUTRO,"70 - 79",F,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
CE,OUTRAS,DOMICILIO,"70 - 79",F,6
CE,OUTRAS,DOMICILIO,"70 - 79",M,7
CE,OUTRAS,HOSPITAL,"70 - 79",F,6
CE,OUTRAS,HOSPITAL,"70 - 79",M,5
CE,OUTRAS,IGNORADO,"70 - 79",F,1
CE,OUTRAS,IGNORADO,"70 - 79",M,1
CE,OUTRAS,OUTRO,"70 - 79",M,1
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
CE,COVID,HOSPITAL,"70 - 79",F,4
CE,COVID,HOSPITAL,"70 - 79",M,6
CE,COVID,IGNORADO,"70 - 79",M,1
CE,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,1
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
CE,PNEUMONIA,DOMICILIO,"70 - 79",F,1
CE,PNEUMONIA,DOMICILIO,"70 - 79",M,1
CE,PNEUMONIA,HOSPITAL,"70 - 79",F,4
CE,PNEUMONIA,HOSPITAL,"70 - 79",M,5
CE,SEPTICEMIA,HOSPITAL,"70 - 79",F,2
CE,SEPTICEMIA,HOSPITAL,"70 - 79",M,4
DF,OUTRAS,DOMICILIO,"70 - 79",F,3
DF,OUTRAS,DOMICILIO,"70 - 79",M,2
DF,OUTRAS,HOSPITAL,"70 - 79",F,8
DF,OUTRAS,HOSPITAL,"70 - 79",M,10
DF,OUTRAS,IGNORADO,"70 - 79",F,1
DF,OUTRAS,OUTRO,"70 - 79",M,1
DF,COVID,HOSPITAL,"70 - 79",F,4
DF,COVID,HOSPITAL,"70 - 79",M,12
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,3
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,4
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,2
DF,SEPTICEMIA,OUTRO,"70 - 79",M,1
ES,OUTRAS,DOMICILIO,"70 - 79",F,5
ES,OUTRAS,DOMICILIO,"70 - 79",M,4
ES,OUTRAS,HOSPITAL,"70 - 79",F,4
ES,OUTRAS,HOSPITAL,"70 - 79",M,8
ES,OUTRAS,OUTRO,"70 - 79",F,1
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
ES,COVID,HOSPITAL,"70 - 79",F,18
ES,COVID,HOSPITAL,"70 - 79",M,18
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,2
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,1
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,3
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,6
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,7
GO,OUTRAS,DOMICILIO,"70 - 79",F,6
GO,OUTRAS,DOMICILIO,"70 - 79",M,4
GO,OUTRAS,HOSPITAL,"70 - 79",F,5
GO,OUTRAS,HOSPITAL,"70 - 79",M,7
GO,OUTRAS,OUTRO,"70 - 79",F,2
GO,OUTRAS,OUTRO,"70 - 79",M,1
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
GO,COVID,HOSPITAL,"70 - 79",F,8
GO,COVID,HOSPITAL,"70 - 79",M,4
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
GO,INDETERMINADA,HOSPITAL,"70 - 79",F,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,4
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,5
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
GO,PNEUMONIA,HOSPITAL,"70 - 79",F,8
GO,PNEUMONIA,HOSPITAL,"70 - 79",M,11
GO,SEPTICEMIA,HOSPITAL,"70 - 79",F,4
GO,SEPTICEMIA,HOSPITAL,"70 - 79",M,4
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,OUTRAS,DOMICILIO,"70 - 79",F,2
MA,OUTRAS,DOMICILIO,"70 - 79",M,1
MA,OUTRAS,HOSPITAL,"70 - 79",F,4
MA,OUTRAS,HOSPITAL,"70 - 79",M,4
MA,OUTRAS,OUTRO,"70 - 79",M,1
MA,COVID,HOSPITAL,"70 - 79",F,1
MA,COVID,HOSPITAL,"70 - 79",M,1
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,1
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,1
MG,OUTRAS,DOMICILIO,"70 - 79",F,1
MG,OUTRAS,DOMICILIO,"70 - 79",M,2
MG,OUTRAS,HOSPITAL,"70 - 79",F,5
MG,OUTRAS,HOSPITAL,"70 - 79",M,5
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MG,COVID,DOMICILIO,"70 - 79",F,1
MG,COVID,HOSPITAL,"70 - 79",F,4
MG,COVID,HOSPITAL,"70 - 79",M,8
MG,COVID,VIA_PUBLICA,"70 - 79",F,1
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,1
MG,PNEUMONIA,HOSPITAL,"70 - 79",M,6
MG,SEPTICEMIA,HOSPITAL,"70 - 79",F,2
MG,SEPTICEMIA,HOSPITAL,"70 - 79",M,5
MG,SRAG,HOSPITAL,"70 - 79",F,1
MS,OUTRAS,DOMICILIO,"70 - 79",F,1
MS,OUTRAS,DOMICILIO,"70 - 79",M,2
MS,OUTRAS,HOSPITAL,"70 - 79",F,1
MS,OUTRAS,HOSPITAL,"70 - 79",M,4
MS,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
MS,COVID,DOMICILIO,"70 - 79",M,1
MS,COVID,HOSPITAL,"70 - 79",F,7
MS,COVID,HOSPITAL,"70 - 79",M,9
MS,PNEUMONIA,HOSPITAL,"70 - 79",F,2
MS,PNEUMONIA,HOSPITAL,"70 - 79",M,1
MS,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
MS,SEPTICEMIA,HOSPITAL,"70 - 79",F,2
MS,SEPTICEMIA,HOSPITAL,"70 - 79",M,1
MT,OUTRAS,DOMICILIO,"70 - 79",M,3
MT,OUTRAS,HOSPITAL,"70 - 79",F,1
MT,OUTRAS,IGNORADO,"70 - 79",F,3
MT,OUTRAS,IGNORADO,"70 - 79",M,3
MT,COVID,HOSPITAL,"70 - 79",F,1
MT,COVID,HOSPITAL,"70 - 79",M,1
MT,COVID,IGNORADO,"70 - 79",F,3
MT,COVID,IGNORADO,"70 - 79",M,1
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,2
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,1
MT,PNEUMONIA,IGNORADO,"70 - 79",F,1
MT,SEPTICEMIA,HOSPITAL,"70 - 79",M,1
MT,SEPTICEMIA,IGNORADO,"70 - 79",F,2
PA,OUTRAS,DOMICILIO,"70 - 79",F,2
PA,OUTRAS,DOMICILIO,"70 - 79",M,4
PA,OUTRAS,HOSPITAL,"70 - 79",F,1
PA,OUTRAS,HOSPITAL,"70 - 79",M,3
PA,OUTRAS,OUTRO,"70 - 79",M,1
PA,COVID,HOSPITAL,"70 - 79",F,1
PA,COVID,HOSPITAL,"70 - 79",M,6
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,1
PA,PNEUMONIA,HOSPITAL,"70 - 79",M,4
PA,SEPTICEMIA,HOSPITAL,"70 - 79",M,2
PB,OUTRAS,DOMICILIO,"70 - 79",F,4
PB,OUTRAS,DOMICILIO,"70 - 79",M,7
PB,OUTRAS,HOSPITAL,"70 - 79",F,7
PB,OUTRAS,HOSPITAL,"70 - 79",M,7
PB,OUTRAS,OUTRO,"70 - 79",F,1
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PB,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
PB,COVID,HOSPITAL,"70 - 79",F,7
PB,COVID,HOSPITAL,"70 - 79",M,6
PB,COVID,OUTRO,"70 - 79",F,1
PB,COVID,VIA_PUBLICA,"70 - 79",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,4
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,1
PB,PNEUMONIA,HOSPITAL,"70 - 79",F,5
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PB,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
PB,SEPTICEMIA,HOSPITAL,"70 - 79",M,1
PE,OUTRAS,DOMICILIO,"70 - 79",F,11
PE,OUTRAS,DOMICILIO,"70 - 79",M,6
PE,OUTRAS,HOSPITAL,"70 - 79",F,13
PE,OUTRAS,HOSPITAL,"70 - 79",M,19
PE,OUTRAS,OUTRO,"70 - 79",F,1
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PE,COVID,HOSPITAL,"70 - 79",F,10
PE,COVID,HOSPITAL,"70 - 79",M,14
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,4
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,9
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PE,PNEUMONIA,DOMICILIO,"70 - 79",F,1
PE,PNEUMONIA,HOSPITAL,"70 - 79",F,3
PE,PNEUMONIA,HOSPITAL,"70 - 79",M,8
PE,SEPTICEMIA,DOMICILIO,"70 - 79",F,2
PE,SEPTICEMIA,HOSPITAL,"70 - 79",F,13
PE,SEPTICEMIA,HOSPITAL,"70 - 79",M,17
PE,SRAG,HOSPITAL,"70 - 79",F,7
PE,SRAG,HOSPITAL,"70 - 79",M,11
PE,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PI,OUTRAS,DOMICILIO,"70 - 79",M,2
PI,PNEUMONIA,HOSPITAL,"70 - 79",F,1
PR,OUTRAS,DOMICILIO,"70 - 79",F,13
PR,OUTRAS,DOMICILIO,"70 - 79",M,31
PR,OUTRAS,HOSPITAL,"70 - 79",F,26
PR,OUTRAS,HOSPITAL,"70 - 79",M,24
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PR,OUTRAS,VIA_PUBLICA,"70 - 79",M,1
PR,COVID,DOMICILIO,"70 - 79",M,1
PR,COVID,HOSPITAL,"70 - 79",F,25
PR,COVID,HOSPITAL,"70 - 79",M,38
PR,INDETERMINADA,DOMICILIO,"70 - 79",M,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,2
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,3
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PR,PNEUMONIA,DOMICILIO,"70 - 79",F,1
PR,PNEUMONIA,DOMICILIO,"70 - 79",M,1
PR,PNEUMONIA,HOSPITAL,"70 - 79",F,11
PR,PNEUMONIA,HOSPITAL,"70 - 79",M,15
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PR,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
PR,SEPTICEMIA,HOSPITAL,"70 - 79",F,13
PR,SEPTICEMIA,HOSPITAL,"70 - 79",M,11
RJ,OUTRAS,DOMICILIO,"70 - 79",F,30
RJ,OUTRAS,DOMICILIO,"70 - 79",M,31
RJ,OUTRAS,HOSPITAL,"70 - 79",F,65
RJ,OUTRAS,HOSPITAL,"70 - 79",M,77
RJ,OUTRAS,OUTRO,"70 - 79",F,2
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,10
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,27
RJ,COVID,DOMICILIO,"70 - 79",F,1
RJ,COVID,DOMICILIO,"70 - 79",M,1
RJ,COVID,HOSPITAL,"70 - 79",F,81
RJ,COVID,HOSPITAL,"70 - 79",M,140
RJ,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
RJ,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
RJ,INDETERMINADA,DOMICILIO,"70 - 79",F,3
RJ,INDETERMINADA,DOMICILIO,"70 - 79",M,2
RJ,INDETERMINADA,HOSPITAL,"70 - 79",F,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,2
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,12
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,8
RJ,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
